,seeker_post,response_post,ER_level,EX_level,IP_level,index,indices,seeker_post,familiarity_seeker,goal_support_seeker,suddenness_seeker,social_norms_seeker,not_consider_seeker,chance_responsblt_seeker,self_responsblt_seeker,other_control_seeker,pleasantness_seeker,predict_conseq_seeker,accept_conseq_seeker,predict_event_seeker,urgency_seeker,other_responsblt_seeker,self_control_seeker,chance_control_seeker,standards_seeker,goal_relevance_seeker,attention_seeker,unpleasantness_seeker,index,indices,response_post,familiarity_response,goal_support_response,suddenness_response,social_norms_response,not_consider_response,chance_responsblt_response,self_responsblt_response,other_control_response,pleasantness_response,predict_conseq_response,accept_conseq_response,predict_event_response,urgency_response,other_responsblt_response,self_control_response,chance_control_response,standards_response,goal_relevance_response,attention_response,unpleasantness_response
1507,Self destructive after a night out. How come im at my most fuck everything mood at the end of a night out??,Did you hang out with other people? Maybe you're introverted and after being around people for so long you get so mentally drained that you just don't care anymore at that point of the day? Just a guess of course.,0,2,0,3014,1,Self destructive after a night out. How come im at my most fuck everything mood at the end of a night out??,2.8538278341293335,1.9377761483192444,3.048328399658203,2.331488609313965,2.794664978981018,2.195270538330078,2.4866329431533813,3.3261520862579346,1.5935620069503784,2.9022005796432495,3.0228607654571533,2.649379253387451,3.378568172454834,2.997734546661377,2.4232887029647827,1.806102454662323,2.7500325441360474,2.830371379852295,3.4962689876556396,3.388955593109131,3015,0,Did you hang out with other people? Maybe you're introverted and after being around people for so long you get so mentally drained that you just don't care anymore at that point of the day? Just a guess of course.,2.9215404987335205,1.4285208582878113,3.226015090942383,2.2383766174316406,3.2771353721618652,1.9183544516563416,2.8545855283737183,3.552112579345703,1.7293797135353088,3.052389621734619,3.005215883255005,2.6718268394470215,3.2402877807617188,3.240410566329956,2.7173410654067993,2.251887321472168,2.7464362382888794,3.1008973121643066,3.568300724029541,4.503633499145508
1508,"I feel sick, sad and alone.. my lungs aren't doing well today. my husband works 9am to 9pm so i am alone today. i want to disappear into my story and hide there. i want to be in that other world where i am happy. i feel like a bother to people.","I may just be a random stranger in the internet but you are definitely not a bother. And, how are your lungs?",1,2,0,3016,1,"I feel sick, sad and alone.. my lungs aren't doing well today. my husband works 9am to 9pm so i am alone today. i want to disappear into my story and hide there. i want to be in that other world where i am happy. i feel like a bother to people.",3.1123669147491455,2.237405300140381,3.1596105098724365,2.4086560010910034,3.2711997032165527,2.4756256341934204,2.9854949712753296,3.529355049133301,2.1120707988739014,3.028183937072754,2.95667564868927,2.84725022315979,3.1938893795013428,3.4880244731903076,2.618912100791931,2.1746740341186523,2.8851869106292725,2.959295153617859,3.623849630355835,3.7474615573883057,3017,0,"I may just be a random stranger in the internet but you are definitely not a bother. And, how are your lungs?",2.9283835887908936,1.9233935475349426,3.3112823963165283,2.3787420988082886,3.309201240539551,2.31984543800354,2.60945463180542,3.268162727355957,1.6577576994895935,3.0297348499298096,3.0364434719085693,2.811511754989624,3.2377431392669678,3.7988789081573486,2.3403724431991577,2.1092151403427124,3.09413743019104,3.1213648319244385,3.7463784217834473,3.5046141147613525
1509,"I get a horrible comedown after fun days of socializing. After good times with friends, I get home and feel exceptionally lonely and empty.. Maybe being an introvert it is just a draining affect? I dunno. It stinks when depression smacks you in the face after a while of feeling ok or even good.","The same advice applies to them in one regard. Need to know sadness to really be happy. It sucks that depression is part of my life, but it gives my character a unique value that is missing in others. Still would rather feel good without falling back into the void every time.",0,0,2,3018,1,"I get a horrible comedown after fun days of socializing. After good times with friends, I get home and feel exceptionally lonely and empty.. Maybe being an introvert it is just a draining affect? I dunno. It stinks when depression smacks you in the face after a while of feeling ok or even good.",3.1230685710906982,1.662851333618164,3.4163386821746826,2.4740201234817505,3.6265430450439453,2.169222354888916,2.892615556716919,2.9980154037475586,1.2597206234931946,2.9214353561401367,2.695849657058716,2.784214735031128,3.0290110111236572,3.411933183670044,2.580693006515503,2.1362122297286987,2.844691753387451,3.0414583683013916,3.559278726577759,4.3770341873168945,3019,0,"The same advice applies to them in one regard. Need to know sadness to really be happy. It sucks that depression is part of my life, but it gives my character a unique value that is missing in others. Still would rather feel good without falling back into the void every time.",2.992932915687561,1.9261347651481628,3.028728723526001,1.7201879620552063,2.532061457633972,2.0963040590286255,2.42903995513916,3.069749355316162,2.5963406562805176,3.1149468421936035,2.8675904273986816,2.5402973890304565,2.8972327709198,3.464545249938965,2.4747425317764282,2.062602400779724,2.463225841522217,3.051607131958008,3.511592388153076,3.5180583000183105
1510,"Does wanting to do everything by myself mean I have a big ego?. If so, what can I do to better adjust myself?","I literally have had this fantasy, ever since I was in middle school, one day just leaving and going out into the woods or something in the middle of nowhere, becoming entirely self sufficient, living with little to no human contact, and eventually just dying with no one to care or notice. Is it bad that I find this to be a nice fantasy?",0,0,2,3020,1,"Does wanting to do everything by myself mean I have a big ego?. If so, what can I do to better adjust myself?",3.0914058685302734,2.353285789489746,3.196627140045166,2.235102415084839,2.979536294937134,1.9983070492744446,3.2978146076202393,3.4011621475219727,1.9952999949455261,3.2258498668670654,3.016745090484619,2.7160292863845825,3.1557066440582275,3.3047337532043457,2.9967931509017944,1.5971997380256653,2.997622847557068,3.219679355621338,3.8247551918029785,3.4051594734191895,3021,0,"I literally have had this fantasy, ever since I was in middle school, one day just leaving and going out into the woods or something in the middle of nowhere, becoming entirely self sufficient, living with little to no human contact, and eventually just dying with no one to care or notice. Is it bad that I find this to be a nice fantasy?",3.032353162765503,2.1072393655776978,3.331148147583008,2.500105381011963,3.2568445205688477,2.1799399852752686,2.8530772924423218,3.0873634815216064,1.9186177253723145,3.0400993824005127,3.1611733436584473,2.650768280029297,3.133009910583496,3.4559366703033447,2.560080885887146,1.9083127975463867,2.677772879600525,2.8796324729919434,3.669276714324951,3.724081516265869
1511,My therapist discharged me. Lol. Not even my therapist wants me.,"I've struggled with abandonment issues most of my life, my fiancee left me last year, my friends and family act like I don't exist and even though I brought that up in the one counselling session I've ever had, I still got turned down for counselling. I tried going private and still got the same result. What does it say when someone with abandonment issues gets turned away by a therapist? You can't tell someone that their therapist cares about them because you care about the kids you look after.",0,0,2,3022,1,My therapist discharged me. Lol. Not even my therapist wants me.,2.765307068824768,1.9359135031700134,3.446554183959961,2.2044456005096436,2.828029990196228,2.238370656967163,2.3956011533737183,3.590433120727539,1.7568764686584473,3.1745598316192627,2.9895139932632446,2.7513688802719116,3.6183061599731445,4.1039793491363525,2.688449501991272,2.3546335697174072,3.2818024158477783,3.297468900680542,3.587344169616699,3.5321426391601562,3023,0,"I've struggled with abandonment issues most of my life, my fiancee left me last year, my friends and family act like I don't exist and even though I brought that up in the one counselling session I've ever had, I still got turned down for counselling. I tried going private and still got the same result. What does it say when someone with abandonment issues gets turned away by a therapist? You can't tell someone that their therapist cares about them because you care about the kids you look after.",2.4867583513259888,1.5282911658287048,3.6145129203796387,2.6989372968673706,3.179286479949951,1.9900620579719543,2.410678744316101,3.7010257244110107,1.6481152176856995,2.471992254257202,2.844261884689331,2.0078630447387695,3.9590260982513428,3.1219635009765625,2.2148936986923218,1.408175766468048,3.1022870540618896,3.6145987510681152,3.6547024250030518,3.4840683937072754
1512,Mushroom Effectiveness?. I've read about mushrooms for depression and I'm tempted to try it. Has anyone here done this? Did it work? How long does the relief from depression last? Thanks,tried it personally. One friend told me whenever he does shrooms he depressed for at least a month afterwards. But bad trips are also a risk.,0,0,2,3024,1,Mushroom Effectiveness?. I've read about mushrooms for depression and I'm tempted to try it. Has anyone here done this? Did it work? How long does the relief from depression last? Thanks,2.7729603052139282,2.28950297832489,2.6991829872131348,1.7394652962684631,2.144365429878235,1.9094592928886414,2.7262789011001587,3.0515213012695312,3.070247173309326,2.4772205352783203,3.5279531478881836,2.098003387451172,3.0513598918914795,2.769093632698059,2.5416289567947388,1.9624744057655334,2.2421798706054688,2.9556384086608887,3.183487892150879,1.6852327585220337,3025,0,tried it personally. One friend told me whenever he does shrooms he depressed for at least a month afterwards. But bad trips are also a risk.,2.690329909324646,2.0480992794036865,3.5859532356262207,2.274182677268982,3.3401145935058594,2.310311436653137,2.3639317750930786,3.3039932250976562,1.4291184842586517,2.8616522550582886,2.6386605501174927,2.6309086084365845,3.11689829826355,3.753509044647217,2.321937680244446,2.1988933086395264,2.832376003265381,2.637524127960205,3.4856157302856445,4.047446012496948
1513,I'm losing interest in everything. All of my passions no longer excite me,Have you tried doing the things you like anyway? Maybe the happiness comes back after some time.,0,2,0,3026,1,I'm losing interest in everything. All of my passions no longer excite me,3.3438010215759277,2.1805567741394043,3.451975107192993,2.251273512840271,3.012671709060669,2.346808671951294,3.0302248001098633,2.6861133575439453,1.7808361649513245,3.1248419284820557,2.433647871017456,2.700400710105896,2.812569499015808,3.1044793128967285,3.217931032180786,1.8320233225822449,2.92097544670105,2.8502347469329834,3.426283836364746,3.711881160736084,3027,0,Have you tried doing the things you like anyway? Maybe the happiness comes back after some time.,3.3678815364837646,2.290767788887024,3.295597791671753,2.1426011323928833,3.020963668823242,1.8325921893119812,3.0349156856536865,3.040973663330078,2.6297534704208374,3.103242874145508,2.7964709997177124,2.6935958862304688,3.104806661605835,3.24458646774292,2.972481369972229,1.974701702594757,2.698707699775696,3.3306286334991455,3.4557700157165527,2.851935863494873
1514,Alcoholism is taking over. blew my life savings on drugs before not trying to do it again. Not a lot of options at this point. Prescribed benzos for anxiety which really helps but at the same time constantly tempted to do more.. I want harder shit too but really trying to just be normal,"I always hated alcohol, but started drinking about a year ago.. I was way too drunk after two beers already, but nowadays I can down a 0,7l 16% in an hour and just feel the misery go away for a bit. I used to smoke weed, but that only made me lazier and more depressed. I now have an amphetamine addiction and recently tried meth for the first time neglecting my girlfriend, stealing from my dad just to be high alone... all to fill the void Drugs make everything worse, but sometimes I feel like they are the only things that put a little bit of excitement into my body.",0,0,2,3028,1,Alcoholism is taking over. blew my life savings on drugs before not trying to do it again. Not a lot of options at this point. Prescribed benzos for anxiety which really helps but at the same time constantly tempted to do more.. I want harder shit too but really trying to just be normal,3.421252489089966,2.4376893043518066,2.8373336791992188,1.9743388295173645,3.134037971496582,2.2154476642608643,2.9287956953048706,3.6163973808288574,2.06235134601593,3.0608458518981934,3.1645092964172363,2.924288272857666,2.7370787858963013,3.4291610717773438,2.976140856742859,2.6518237590789795,2.1822831630706787,2.900078535079956,3.1716418266296387,3.559770345687866,3029,0,"I always hated alcohol, but started drinking about a year ago.. I was way too drunk after two beers already, but nowadays I can down a 0,7l 16% in an hour and just feel the misery go away for a bit. I used to smoke weed, but that only made me lazier and more depressed. I now have an amphetamine addiction and recently tried meth for the first time neglecting my girlfriend, stealing from my dad just to be high alone... all to fill the void Drugs make everything worse, but sometimes I feel like they are the only things that put a little bit of excitement into my body.",2.5957934856414795,2.1176838874816895,3.2429282665252686,2.665730357170105,3.323483467102051,2.062572717666626,3.0886664390563965,2.976873755455017,1.9362555146217346,2.9383389949798584,3.034888744354248,2.707345485687256,3.6184074878692627,2.4310637712478638,2.268628716468811,1.7322967648506165,3.1540005207061768,3.4524106979370117,3.8775877952575684,3.997842311859131
1515,Does anyone want to die but have no motivation to do it?. It can't be just me. Or maybe it is.,It's the last thing I'll do. But I have too much to do first.,0,0,0,3030,1,Does anyone want to die but have no motivation to do it?. It can't be just me. Or maybe it is.,2.9782997369766235,1.482813537120819,3.470106363296509,2.555111885070801,3.0367298126220703,2.2508102655410767,2.3489651679992676,3.5945165157318115,1.598143994808197,2.967101216316223,2.8717243671417236,2.60736346244812,3.2147626876831055,3.41275691986084,2.244503140449524,2.2009564638137817,3.006086826324463,3.099689245223999,3.4175662994384766,3.9335708618164062,3031,0,It's the last thing I'll do. But I have too much to do first.,3.29121732711792,2.0830390453338623,2.9988216161727905,2.181072950363159,3.1770687103271484,1.995043933391571,3.4699947834014893,2.9559824466705322,1.695473074913025,3.236764907836914,3.181783676147461,3.1277167797088623,3.43220591545105,2.855952024459839,3.067074775695801,1.7255666851997375,2.750825524330139,3.069382905960083,3.5741140842437744,3.714068651199341
1516,I feel so sad. Can anyone cheer me up? Please,"Be strong my friend, Everytime I come in here, I don't feel so alone. This may sound selfish, but it's good for me to know that there's people out there that feels the pain that I feel every single day. Anyway, have a great day, my friends.",1,0,0,3032,1,I feel so sad. Can anyone cheer me up? Please,3.1641619205474854,2.509903073310852,2.8002374172210693,2.1785714626312256,2.3789708614349365,1.9547070860862732,2.289495825767517,4.065897464752197,3.203171491622925,3.119713068008423,3.658726453781128,2.6957168579101562,3.5373435020446777,4.108031272888184,2.4800610542297363,1.822174608707428,3.153801441192627,2.6159520149230957,3.268883228302002,2.356244206428528,3033,0,"Be strong my friend, Everytime I come in here, I don't feel so alone. This may sound selfish, but it's good for me to know that there's people out there that feels the pain that I feel every single day. Anyway, have a great day, my friends.",3.375462055206299,2.639788866043091,2.798114061355591,1.972118616104126,2.6931979656219482,2.3191957473754883,3.0079433917999268,3.569249153137207,3.536573648452759,3.3073434829711914,3.3456878662109375,3.047940731048584,3.23520827293396,3.7826387882232666,2.6143022775650024,1.7722012400627136,2.453305244445801,2.7464261054992676,3.524998426437378,2.695966601371765
1517,"I wish I could enjoy my safe haven (my bed), but instead I feel guilty for spending so much time here. Anyone else feel the guilt?",I just love being in my bed all day.. It really does make me feel guilty though. I have so much I should be doing but I can't get myself to. I just love it though laying here with my dog.,0,0,2,3034,1,"I wish I could enjoy my safe haven (my bed), but instead I feel guilty for spending so much time here. Anyone else feel the guilt?",3.266324043273926,1.7066600322723389,3.69199800491333,2.866426706314087,3.558748245239258,2.2850430011749268,2.6744288206100464,3.6485910415649414,1.4675458669662476,2.858590841293335,3.189669370651245,2.6174702644348145,3.2691335678100586,3.745504140853882,2.5333362817764282,2.1210025548934937,3.622422695159912,3.149967670440674,3.703096866607666,4.167047500610352,3035,0,I just love being in my bed all day.. It really does make me feel guilty though. I have so much I should be doing but I can't get myself to. I just love it though laying here with my dog.,3.3165411949157715,2.775800585746765,2.5440293550491333,1.9262810349464417,2.8026068210601807,2.0920305252075195,3.9805548191070557,2.965920567512512,3.1744327545166016,3.1273980140686035,3.218994379043579,3.3056790828704834,3.086846113204956,2.9776633977890015,3.1357197761535645,1.9443445801734924,2.1488420963287354,2.8993570804595947,3.3849244117736816,2.925039768218994
1518,"I want to feel good about myself. That's all I want. I want to look myself in the mirror, see all of me, the good and the bad, the past and the present, the regrets and triumphs, and just tell myself This is me, and that's good","That's hard. Especially if you're the type of person to post in this sub. Loving yourself is really difficult. But loving others is easier. And I do love you. When you love others, I find, its easier to love yourself. Even just saying the words and seeing it echoed back makes me feel good. I hope I helped.",2,0,0,3036,1,"I want to feel good about myself. That's all I want. I want to look myself in the mirror, see all of me, the good and the bad, the past and the present, the regrets and triumphs, and just tell myself This is me, and that's good",3.2524545192718506,2.737126350402832,2.423416018486023,2.1123019456863403,2.542930483818054,1.2839478552341461,2.7493823766708374,3.3960015773773193,3.3361642360687256,2.871329426765442,3.1004185676574707,2.748589515686035,2.8953604698181152,3.548470973968506,2.5147364139556885,1.7535442113876343,1.9321650266647339,2.7235500812530518,3.287907600402832,2.1580785512924194,3037,0,"That's hard. Especially if you're the type of person to post in this sub. Loving yourself is really difficult. But loving others is easier. And I do love you. When you love others, I find, its easier to love yourself. Even just saying the words and seeing it echoed back makes me feel good. I hope I helped.",3.0274274349212646,2.598920702934265,2.6489564180374146,1.9244215488433838,2.507109522819519,1.960989236831665,3.254229784011841,3.4127840995788574,3.3352761268615723,3.1917243003845215,3.2506940364837646,3.147838592529297,3.257678508758545,3.6883771419525146,2.954489827156067,1.8836719393730164,2.181808590888977,3.2687575817108154,3.5646090507507324,2.6770687103271484
1519,"Today, I stood up in the shower for the first time in 5 months.. Life is about small victories.",wait... how does that work? You've been sitting in the shower?,0,2,0,3038,1,"Today, I stood up in the shower for the first time in 5 months.. Life is about small victories.",3.1663496494293213,3.0813498497009277,2.097667932510376,1.6096898317337036,1.9943764209747314,1.9600381255149841,3.0775129795074463,3.0686402320861816,3.435577869415283,3.3007583618164062,2.7842034101486206,2.983403444290161,2.9172202348709106,2.7812498807907104,2.472744584083557,1.535767138004303,1.972825527191162,3.1891679763793945,3.880887985229492,2.3748685121536255,3039,0,wait... how does that work? You've been sitting in the shower?,2.9985086917877197,1.7975947260856628,3.5003249645233154,2.38245689868927,3.3229265213012695,1.9939106702804565,2.9175020456314087,3.2353434562683105,1.7721554636955261,3.0972516536712646,3.2308874130249023,2.6311763525009155,3.3092479705810547,3.553077220916748,2.8443809747695923,1.9185242056846619,3.0087358951568604,2.773088574409485,3.493443727493286,3.3535258769989014
1520,I just want..... a friend...... is that too much to ask for? :/,Same its so hard to make one.,0,0,2,3040,1,I just want..... a friend...... is that too much to ask for? :/,3.1455323696136475,1.96209055185318,3.136582612991333,2.404153347015381,2.8273324966430664,2.0315961837768555,3.0669596195220947,3.5245025157928467,2.2660837173461914,3.0150184631347656,3.0070903301239014,2.481636166572571,3.679575204849243,3.3736813068389893,2.7878257036209106,1.8768174648284912,2.912913203239441,2.812810182571411,3.1153628826141357,2.9273897409439087,3041,0,Same its so hard to make one.,3.083705186843872,2.030602216720581,2.5676134824752808,1.9484074115753174,2.6968531608581543,2.0813883543014526,2.961113214492798,3.125739574432373,1.6672449707984924,2.7855931520462036,3.089477062225342,2.9109463691711426,3.1611080169677734,2.64570415019989,2.5365055799484253,2.0221521854400635,2.5412603616714478,2.858802318572998,3.382779121398926,3.217815637588501
1521,My 100% is a normal persons 25%. God fucking dammit life is so fucking exhausting. I'm struggling to just barely take care of myself and even that is pushing it. Jesus fuck I want to die,"i like the statement, suffering is just part of life. i believe this to be true. i think we actually LEARN, not cognitively, but emotionally, that sometimes many of us just go thru these spells of suffering/depression. a solid 10 years here! just in the past 2 years am i starting to feel KINDA like a NORMAL person again",0,0,0,3042,1,My 100% is a normal persons 25%. God fucking dammit life is so fucking exhausting. I'm struggling to just barely take care of myself and even that is pushing it. Jesus fuck I want to die,2.9773672819137573,2.071134328842163,3.154789686203003,1.9477487206459045,3.100111246109009,2.716352105140686,2.9325764179229736,2.9464616775512695,1.6581886410713196,3.0621352195739746,3.113269567489624,3.05562424659729,3.1484711170196533,2.416837453842163,2.433947443962097,3.092921495437622,2.6792813539505005,3.2608518600463867,3.6371092796325684,4.040711879730225,3043,0,"i like the statement, suffering is just part of life. i believe this to be true. i think we actually LEARN, not cognitively, but emotionally, that sometimes many of us just go thru these spells of suffering/depression. a solid 10 years here! just in the past 2 years am i starting to feel KINDA like a NORMAL person again",2.731333017349243,3.2940447330474854,3.8553965091705322,1.852733850479126,2.5331727266311646,2.5662336349487305,3.278745412826538,3.5132029056549072,3.5106823444366455,2.7816625833511353,3.2969958782196045,2.7550320625305176,2.7400524616241455,3.680560827255249,2.7687689065933228,2.6235098838806152,2.0497277975082397,3.2203359603881836,3.757345676422119,2.3217902183532715
1522,I hate this world and I hate work and I’m unable to sustain myself. I’m awkward boring and weird so everyone treats me like shit and I tried to fix this for 18 years but no result it’s staying. And I’m really tempted about this killing yourself thing. Any alternatives?. Just asking before doing it.,end it man! Go somewhere. Be on your own. Figure yourself out. nobody so broken that it cannot be fixed.,0,0,0,3044,1,I hate this world and I hate work and I’m unable to sustain myself. I’m awkward boring and weird so everyone treats me like shit and I tried to fix this for 18 years but no result it’s staying. And I’m really tempted about this killing yourself thing. Any alternatives?. Just asking before doing it.,2.9357787370681763,1.7288480997085571,2.9519375562667847,2.3713252544403076,3.0466670989990234,1.73563951253891,3.1693170070648193,3.163452625274658,1.7479142546653748,2.943779230117798,3.151223659515381,2.6633602380752563,3.0633058547973633,3.3287041187286377,2.502015709877014,1.9126872420310974,3.0566368103027344,2.8545844554901123,3.4289019107818604,3.8658645153045654,3045,0,end it man! Go somewhere. Be on your own. Figure yourself out. nobody so broken that it cannot be fixed.,3.10599422454834,1.388781100511551,3.1131625175476074,2.473534345626831,3.2600624561309814,2.477184772491455,2.204187512397766,3.238306999206543,1.3145339787006378,3.0140581130981445,3.015087842941284,3.0208992958068848,2.9246124029159546,3.8684511184692383,2.2224817276000977,1.9280150532722473,3.297295093536377,2.745471239089966,3.427706718444824,4.024546384811401
1523,"I know this doesn't matter much but.... Why in the seven hells is everyone so damned angry today?! I have done nothing to deserve it, yet... Maybe today has some bad karma. I hope all of you at least had a better day than me. If not, maybe tomorrow.",Fuck today. Go back to bed!,0,0,0,3046,1,"I know this doesn't matter much but.... Why in the seven hells is everyone so damned angry today?! I have done nothing to deserve it, yet... Maybe today has some bad karma. I hope all of you at least had a better day than me. If not, maybe tomorrow.",3.1781203746795654,1.5987638235092163,3.218921184539795,2.1326146125793457,3.010953187942505,2.1172908544540405,2.522374987602234,3.30886173248291,2.108191728591919,2.8330782651901245,2.907857656478882,2.575693368911743,3.178781747817993,2.768708348274231,2.5290756225585938,2.1069778203964233,2.7822751998901367,2.6103596687316895,3.272597551345825,3.6091206073760986,3047,0,Fuck today. Go back to bed!,2.9148733615875244,2.8791621923446655,2.7686046361923218,1.492304116487503,2.465710997581482,2.4399006366729736,2.823300361633301,2.861992835998535,2.9830968379974365,3.3066651821136475,3.2003581523895264,2.7584667205810547,3.2109615802764893,2.4986214637756348,2.7409478425979614,1.8413194417953491,2.1741641759872437,2.6163175106048584,2.972668170928955,1.9636363983154297
1524,"I finally feel alive. I am in ecstasy, so much that tears started rolling down my eyes. I haven't felt like this in a long fucking time. I don't want it to fade, how can I keep this feeling?","Please, break out a diary and just write down every detail you can about how you feel and what you're thinking, if you still feel good, it'll help later.",0,0,0,3048,1,"I finally feel alive. I am in ecstasy, so much that tears started rolling down my eyes. I haven't felt like this in a long fucking time. I don't want it to fade, how can I keep this feeling?",3.1667168140411377,2.47260320186615,2.857853412628174,1.7962132096290588,2.7313557863235474,2.189432144165039,3.080378770828247,2.755418062210083,2.515830874443054,3.2300808429718018,3.21887469291687,2.875844955444336,3.0716123580932617,3.144148111343384,2.8333910703659058,1.8749685287475586,2.2240103483200073,2.9692656993865967,3.6682841777801514,3.2650606632232666,3049,0,"Please, break out a diary and just write down every detail you can about how you feel and what you're thinking, if you still feel good, it'll help later.",3.0882186889648438,2.574213981628418,2.7313133478164673,1.4485041499137878,2.375383734703064,1.9000301957130432,2.9328566789627075,3.2106313705444336,2.886102318763733,3.20468807220459,3.340540885925293,2.8346059322357178,2.9228895902633667,3.409120798110962,2.747947335243225,1.8299348950386047,2.703410506248474,2.9238526821136475,3.8501899242401123,3.221648931503296
1525,Am I a loser?. Late twenties and I still live with my mother.,"Shit, dude, I'm in my 40s and still rely on my parents for lots of shit. Wait... I might be a loser....",0,0,2,3050,1,Am I a loser?. Late twenties and I still live with my mother.,3.0404601097106934,2.4712661504745483,2.9107718467712402,1.991684913635254,3.0169107913970947,2.4111557006835938,3.2107884883880615,3.2527472972869873,2.0135799646377563,3.3138489723205566,3.1817097663879395,3.1518893241882324,3.2958552837371826,3.181021213531494,3.0036838054656982,1.983077585697174,2.4774389266967773,3.3611180782318115,3.8668603897094727,3.545011281967163,3051,0,"Shit, dude, I'm in my 40s and still rely on my parents for lots of shit. Wait... I might be a loser....",3.0254900455474854,1.690369725227356,3.0290119647979736,1.9853057861328125,3.2991294860839844,2.0596446990966797,2.9707201719284058,3.0879416465759277,1.7674604654312134,2.7699090242385864,2.914831757545471,2.7135571241378784,3.135037660598755,2.351202368736267,3.1340980529785156,2.1814706325531006,2.8287991285324097,2.4488279819488525,2.9225566387176514,3.4539284706115723
1526,"Death is on my mind everyday, from the moment I wake up to the moment I fall asleep. I could just be biking to school and I'll have the urge to turn my bike onto oncoming traffic.","This is me every day...I drive 17 miles down a windy rural road fully lined with large hundred year old trees on my way home. People die all the time on my road. I help but feel like speeding and steering into every tree as I come around a sharp corner... my car is a 2014 Jetta sport...I think die if I crash in it... I stand the thought of not dying all the way. Or just being brain dead. I just take 25 mgs promethazine, 30 mgs Cyclobenzaprine and 75 mgs vyvanse every day just to try to feel something other than the urge of dying...",0,0,2,3052,1,"Death is on my mind everyday, from the moment I wake up to the moment I fall asleep. I could just be biking to school and I'll have the urge to turn my bike onto oncoming traffic.",2.971933364868164,1.8035250306129456,2.9812885522842407,2.149761915206909,3.167712450027466,2.4694552421569824,2.117422938346863,3.012410879135132,1.496909260749817,3.1743080615997314,3.375626802444458,2.9273340702056885,3.4510083198547363,2.7685182094573975,2.7751702070236206,2.186518907546997,2.7522858381271362,2.6964664459228516,3.6098756790161133,4.344554424285889,3053,0,"This is me every day...I drive 17 miles down a windy rural road fully lined with large hundred year old trees on my way home. People die all the time on my road. I help but feel like speeding and steering into every tree as I come around a sharp corner... my car is a 2014 Jetta sport...I think die if I crash in it... I stand the thought of not dying all the way. Or just being brain dead. I just take 25 mgs promethazine, 30 mgs Cyclobenzaprine and 75 mgs vyvanse every day just to try to feel something other than the urge of dying...",2.964292526245117,2.04601788520813,2.8829874992370605,2.28851056098938,2.754434823989868,2.0463454723358154,2.7565656900405884,2.9236669540405273,2.2657883167266846,2.6645660400390625,3.2286226749420166,2.513197183609009,3.3560616970062256,2.2085739374160767,2.5925031900405884,1.6426026225090027,2.7788679599761963,3.0265166759490967,3.4594264030456543,3.210479259490967
1527,"26 year old male, living at home, low income job, in school (parents paying for it), want to get married to girlfriend who graduates with nursing degree in 5 months. I feel like a deadbeat","I see what you mean, but imagine being 26, living at home with no job, absolutely no way to pay for school, and no girlfriend? I'm 26 with a decent job and live alone with no girlfriend. I tell myself that it's because I don't have a license due to a seizure disorder that I'm striking out with girls, which is probably true is some cases but I can't even see that girl being in one relationship for the rest of her life if she's picky like that.",0,0,2,3054,1,"26 year old male, living at home, low income job, in school (parents paying for it), want to get married to girlfriend who graduates with nursing degree in 5 months. I feel like a deadbeat",2.9587039947509766,2.6147444248199463,3.3222427368164062,2.706949472427368,3.10837984085083,2.7320072650909424,2.360310673713684,3.0966732501983643,2.0621613264083862,2.476633071899414,3.178978443145752,2.428876519203186,3.219642400741577,2.93630850315094,2.641858696937561,2.222430467605591,2.7749671936035156,2.8063793182373047,3.5520286560058594,3.514528512954712,3055,0,"I see what you mean, but imagine being 26, living at home with no job, absolutely no way to pay for school, and no girlfriend? I'm 26 with a decent job and live alone with no girlfriend. I tell myself that it's because I don't have a license due to a seizure disorder that I'm striking out with girls, which is probably true is some cases but I can't even see that girl being in one relationship for the rest of her life if she's picky like that.",2.5681482553482056,1.778908371925354,3.4819650650024414,2.6322931051254272,3.1779565811157227,1.8728782534599304,2.3047497272491455,3.782907485961914,1.7210963368415833,2.4669156074523926,2.980228543281555,2.0574792623519897,3.7880074977874756,3.141235828399658,2.185073971748352,1.6275846362113953,3.281473159790039,3.4689972400665283,3.6578774452209473,3.2424156665802
