,seeker_post,response_post,ER_level,EX_level,IP_level,indices_seeker,familiarity_seeker,goal_support_seeker,suddenness_seeker,social_norms_seeker,not_consider_seeker,chance_responsblt_seeker,self_responsblt_seeker,other_control_seeker,pleasantness_seeker,predict_conseq_seeker,accept_conseq_seeker,predict_event_seeker,urgency_seeker,other_responsblt_seeker,self_control_seeker,chance_control_seeker,standards_seeker,goal_relevance_seeker,attention_seeker,unpleasantness_seeker,indices_response,familiarity_response,goal_support_response,suddenness_response,social_norms_response,not_consider_response,chance_responsblt_response,self_responsblt_response,other_control_response,pleasantness_response,predict_conseq_response,accept_conseq_response,predict_event_response,urgency_response,other_responsblt_response,self_control_response,chance_control_response,standards_response,goal_relevance_response,attention_response,unpleasantness_response
1634,"Kinda hope I dont wake up tomorrow. Had a fight with a friend, i was a dick.. now i cant escape this shit feeling no matter what i do. She thinks its her fault and i dunno what to do so i wanna die",Can you reach out to her and tell the same thing to her that you told here right now? I think it could help you. And her.,0,2,0,1,0.4349990785121918,0.2106536477804184,0.6399114727973938,0.30735015869140625,0.5081068873405457,0.5710039138793945,0.39676976203918457,0.4764183461666107,0.12119879573583603,0.4420483410358429,0.6545920968055725,0.4453777074813843,0.6307756304740906,0.4459395408630371,0.33468958735466003,0.6138283014297485,0.43827855587005615,0.6260658502578735,0.6811785697937012,0.8800556063652039,0,0.4416347146034241,0.296364426612854,0.6824384927749634,0.3403232991695404,0.4063206613063812,0.2918301820755005,0.35107874870300293,0.7178887128829956,0.5078509449958801,0.5115408301353455,0.508636474609375,0.4055745303630829,0.6606734991073608,0.6989970803260803,0.4302713871002197,0.27471160888671875,0.405679315328598,0.5728178024291992,0.6688235998153687,0.5921457409858704
1635,Evil All Along. I feel evil on the inside and I feel like while I want to make the world a better place the world would be better without me.,You don't sound evil to me. Why do you have such a negative opinion of yourself?,1,2,0,1,0.6043310165405273,0.21263909339904785,0.4274604618549347,0.3271467983722687,0.5201667547225952,0.37076303362846375,0.6018561720848083,0.5454281568527222,0.004130994435399771,0.562225878238678,0.5160419940948486,0.4820557236671448,0.5702884197235107,0.5058140158653259,0.47701194882392883,0.25864073634147644,0.5478547215461731,0.529048502445221,0.6209602952003479,0.7539671063423157,0,0.5261363983154297,0.12713883817195892,0.6653743386268616,0.4474259316921234,0.6407909393310547,0.28480517864227295,0.3977164328098297,0.6254516839981079,0.09165900945663452,0.5512301921844482,0.5155896544456482,0.39258620142936707,0.6305774450302124,0.7309428453445435,0.4108087122440338,0.16859398782253265,0.6624487042427063,0.5482479929924011,0.6530381441116333,0.7476500868797302
1636,Too poor to buy the pills I need to over dose.. Lol. Something ironically funny about it.,"&gt;No matter how bad it gets, ending it is worse. You sure about that? &gt;You can't survive suicide. You can.",1,0,0,1,0.525946319103241,0.09240243583917618,0.6017099618911743,0.3860735595226288,0.6388983726501465,0.3237345814704895,0.5093488693237305,0.5174083709716797,0.043427493423223495,0.44303637742996216,0.5380615592002869,0.4386424720287323,0.5223198533058167,0.4441734850406647,0.34464606642723083,0.2684559226036072,0.592814564704895,0.4783295691013336,0.5751971006393433,0.7294673323631287,0,0.4365849494934082,0.15296420454978943,0.5907863974571228,0.43869447708129883,0.6695552468299866,0.32533615827560425,0.33659031987190247,0.5596863627433777,0.13680632412433624,0.5272176265716553,0.43771716952323914,0.41444021463394165,0.5586228370666504,0.6802700757980347,0.31194642186164856,0.2822987735271454,0.6030992269515991,0.5921747088432312,0.7155544757843018,0.8747931122779846
1637,Too poor to buy the pills I need to over dose.. Lol. Something ironically funny about it.,"&gt;No matter how bad it gets, ending it is worse. You sure about that? &gt;You can't survive suicide. You can.",1,0,0,1,0.525946319103241,0.09240243583917618,0.6017099618911743,0.3860735595226288,0.6388983726501465,0.3237345814704895,0.5093488693237305,0.5174083709716797,0.043427493423223495,0.44303637742996216,0.5380615592002869,0.4386424720287323,0.5223198533058167,0.4441734850406647,0.34464606642723083,0.2684559226036072,0.592814564704895,0.4783295691013336,0.5751971006393433,0.7294673323631287,0,0.4365849494934082,0.15296420454978943,0.5907863974571228,0.43869447708129883,0.6695552468299866,0.32533615827560425,0.33659031987190247,0.5596863627433777,0.13680632412433624,0.5272176265716553,0.43771716952323914,0.41444021463394165,0.5586228370666504,0.6802700757980347,0.31194642186164856,0.2822987735271454,0.6030992269515991,0.5921747088432312,0.7155544757843018,0.8747931122779846
1638,Too poor to buy the pills I need to over dose.. Lol. Something ironically funny about it.,"Yeah, really. I was looking into how much of my sleeping pill I'd need to take to overdose and it turns out I'd need 300 of them for a lethal dose.",0,0,2,1,0.525946319103241,0.09240243583917618,0.6017099618911743,0.3860735595226288,0.6388983726501465,0.3237345814704895,0.5093488693237305,0.5174083709716797,0.043427493423223495,0.44303637742996216,0.5380615592002869,0.4386424720287323,0.5223198533058167,0.4441734850406647,0.34464606642723083,0.2684559226036072,0.592814564704895,0.4783295691013336,0.5751971006393433,0.7294673323631287,0,0.4520082473754883,0.26671919226646423,0.5924921631813049,0.22491785883903503,0.48868945240974426,0.3090989589691162,0.5747740268707275,0.4616817235946655,0.30024024844169617,0.5044190883636475,0.5684448480606079,0.49311089515686035,0.5986073613166809,0.3624209761619568,0.47987422347068787,0.2541404962539673,0.387198805809021,0.5401896834373474,0.6164287328720093,0.599642276763916
1639,Too poor to buy the pills I need to over dose.. Lol. Something ironically funny about it.,"Yeah, really. I was looking into how much of my sleeping pill I'd need to take to overdose and it turns out I'd need 300 of them for a lethal dose.",0,0,2,1,0.525946319103241,0.09240243583917618,0.6017099618911743,0.3860735595226288,0.6388983726501465,0.3237345814704895,0.5093488693237305,0.5174083709716797,0.043427493423223495,0.44303637742996216,0.5380615592002869,0.4386424720287323,0.5223198533058167,0.4441734850406647,0.34464606642723083,0.2684559226036072,0.592814564704895,0.4783295691013336,0.5751971006393433,0.7294673323631287,0,0.4520082473754883,0.26671919226646423,0.5924921631813049,0.22491785883903503,0.48868945240974426,0.3090989589691162,0.5747740268707275,0.4616817235946655,0.30024024844169617,0.5044190883636475,0.5684448480606079,0.49311089515686035,0.5986073613166809,0.3624209761619568,0.47987422347068787,0.2541404962539673,0.387198805809021,0.5401896834373474,0.6164287328720093,0.599642276763916
1640,Honestly I feel terrible. I feel like running a marathon my entire fucking life and I remember a single time where it like this. Can someone listen to me and console me before I fucking cut myself,"Please don't cut yourself. You can post more about your situation, I'm sure there are always people in this sub that will offer a listening ear. I would.",1,0,0,1,0.5406786203384399,0.1433955878019333,0.836092472076416,0.31049230694770813,0.5830976963043213,0.3625151216983795,0.40637603402137756,0.5009146928787231,0.21005000174045563,0.4409276843070984,0.46181660890579224,0.42826831340789795,0.6397480964660645,0.5193991661071777,0.4803619086742401,0.37221938371658325,0.5998792052268982,0.3777185082435608,0.7615864276885986,0.8641623854637146,0,0.5094746947288513,0.30849453806877136,0.38409098982810974,0.243852898478508,0.4061187207698822,0.29111307859420776,0.4456227719783783,0.6455180644989014,0.39988842606544495,0.5093506574630737,0.5788955092430115,0.45393478870391846,0.5189207196235657,0.6014569997787476,0.37771376967430115,0.164897620677948,0.5582128763198853,0.481770783662796,0.5903964042663574,0.5658908486366272
1641,Everyday I ask myself why I haven't killed myself.. And as each day passes I have less reasons.,"If there's one thing I regret not doing, it's that I didn't kill myself when I was 12 and actually attempted it. It's been all downhill in the 15 years since.",0,0,2,1,0.582859218120575,0.17684757709503174,0.4410448968410492,0.3103039860725403,0.4788965582847595,0.31487295031547546,0.5694292187690735,0.5294119715690613,0.18909277021884918,0.5592930316925049,0.5162172913551331,0.515286922454834,0.49539557099342346,0.50687175989151,0.497076153755188,0.20692504942417145,0.4978829026222229,0.5476892590522766,0.6403988599777222,0.6327353715896606,0,0.4823038578033447,0.1763146072626114,0.5756351351737976,0.309482216835022,0.5528830289840698,0.3047889471054077,0.5581629276275635,0.4892589747905731,0.08545298129320145,0.477530837059021,0.4779025614261627,0.4560057818889618,0.5475201606750488,0.4620971977710724,0.45019879937171936,0.325000137090683,0.45909541845321655,0.4702933430671692,0.646893322467804,0.8489059805870056
1642,Everyday I ask myself why I haven't killed myself.. And as each day passes I have less reasons.,"If there's one thing I regret not doing, it's that I didn't kill myself when I was 12 and actually attempted it. It's been all downhill in the 15 years since.",0,0,2,1,0.582859218120575,0.17684757709503174,0.4410448968410492,0.3103039860725403,0.4788965582847595,0.31487295031547546,0.5694292187690735,0.5294119715690613,0.18909277021884918,0.5592930316925049,0.5162172913551331,0.515286922454834,0.49539557099342346,0.50687175989151,0.497076153755188,0.20692504942417145,0.4978829026222229,0.5476892590522766,0.6403988599777222,0.6327353715896606,0,0.4823038578033447,0.1763146072626114,0.5756351351737976,0.309482216835022,0.5528830289840698,0.3047889471054077,0.5581629276275635,0.4892589747905731,0.08545298129320145,0.477530837059021,0.4779025614261627,0.4560057818889618,0.5475201606750488,0.4620971977710724,0.45019879937171936,0.325000137090683,0.45909541845321655,0.4702933430671692,0.646893322467804,0.8489059805870056
1643,Everyday I ask myself why I haven't killed myself.. And as each day passes I have less reasons.,"I wish I had killed myself months ago, but I keep pushing it off one more day. Hopefully one day I'll just have a random heart attack or stroke. Maybe one day things will improve for both of us though.",1,0,2,1,0.582859218120575,0.17684757709503174,0.4410448968410492,0.3103039860725403,0.4788965582847595,0.31487295031547546,0.5694292187690735,0.5294119715690613,0.18909277021884918,0.5592930316925049,0.5162172913551331,0.515286922454834,0.49539557099342346,0.50687175989151,0.497076153755188,0.20692504942417145,0.4978829026222229,0.5476892590522766,0.6403988599777222,0.6327353715896606,0,0.5323233008384705,0.17239657044410706,0.5040054321289062,0.2683257460594177,0.4785139262676239,0.3388117253780365,0.4663054645061493,0.4991624653339386,0.31334275007247925,0.47442352771759033,0.4916667342185974,0.41240280866622925,0.5402098298072815,0.5249841213226318,0.4261026680469513,0.29243558645248413,0.3945402503013611,0.47201526165008545,0.6571694016456604,0.626880407333374
1644,Everyday I ask myself why I haven't killed myself.. And as each day passes I have less reasons.,"I wish I had killed myself months ago, but I keep pushing it off one more day. Hopefully one day I'll just have a random heart attack or stroke. Maybe one day things will improve for both of us though.",1,0,2,1,0.582859218120575,0.17684757709503174,0.4410448968410492,0.3103039860725403,0.4788965582847595,0.31487295031547546,0.5694292187690735,0.5294119715690613,0.18909277021884918,0.5592930316925049,0.5162172913551331,0.515286922454834,0.49539557099342346,0.50687175989151,0.497076153755188,0.20692504942417145,0.4978829026222229,0.5476892590522766,0.6403988599777222,0.6327353715896606,0,0.5323233008384705,0.17239657044410706,0.5040054321289062,0.2683257460594177,0.4785139262676239,0.3388117253780365,0.4663054645061493,0.4991624653339386,0.31334275007247925,0.47442352771759033,0.4916667342185974,0.41240280866622925,0.5402098298072815,0.5249841213226318,0.4261026680469513,0.29243558645248413,0.3945402503013611,0.47201526165008545,0.6571694016456604,0.626880407333374
1645,"How did you reach out?. Dear members, those of you who have reached out for help for your depression, who did you contact and how did you awfully hard to know who exactly to contact for guidance and also how to tell while being taken seriously.","Either a therapist or your closest friend, one you can trust.",0,0,0,1,0.4847126305103302,0.32253918051719666,0.3667618930339813,0.17852266132831573,0.3628411591053009,0.2738229036331177,0.3413272202014923,0.7374840974807739,0.42955824732780457,0.5585415959358215,0.5234719514846802,0.45015785098075867,0.5628303289413452,0.7121723890304565,0.3642571270465851,0.21718983352184296,0.45354822278022766,0.5982633829116821,0.6499835848808289,0.4312341511249542,0,0.42979487776756287,0.39958086609840393,0.4664601981639862,0.3061516582965851,0.2860043942928314,0.24498218297958374,0.315971314907074,0.8166850805282593,0.6643195748329163,0.45799747109413147,0.5678291916847229,0.45379987359046936,0.5425559282302856,0.7293533682823181,0.402192622423172,0.21833090484142303,0.3691282868385315,0.6848450303077698,0.7443958520889282,0.36660170555114746
1646,I can't get out of bed.. Been in bed all day. I need positive words.,It's always sunny above the clouds,1,0,0,1,0.5134991407394409,0.4478127360343933,0.4323731064796448,0.21341748535633087,0.48171064257621765,0.32157036662101746,0.6630235910415649,0.44683384895324707,0.5187443494796753,0.5798946619033813,0.4861331582069397,0.5364604592323303,0.5433063507080078,0.4089505076408386,0.4503524601459503,0.22122938930988312,0.3701036870479584,0.579438328742981,0.5836695432662964,0.4451732039451599,0,0.6526919603347778,0.48689407110214233,0.5062649846076965,0.026124395430088043,0.2803974747657776,0.3460160791873932,0.45078328251838684,0.5024917125701904,0.4593173563480377,0.5477460622787476,0.5858600735664368,0.5815598964691162,0.33404529094696045,0.48665639758110046,0.4262915551662445,0.4338587522506714,0.2153719663619995,0.31587907671928406,0.512444257736206,0.5376789569854736
1647,In one week I will do it. Seven more days. I think that's enough time for me to figure out if there's any reason to live any longer. Got everything I need to do it. I feel... at peace...,"1. Are the problems you have permanent or out of your control? 2. Have you talked with all of your friends and family or a therapist? I dont know what you are going through, but whatever it is, is it really THAT bad you feel the need to end your life?? Now just think about what all your friends and family will think once you are gone... they will be blaming themselves forever because they will feel like they are at fault because they didnt help you when you needed it most. Again idk what going through, but think of how many people are going through as worse or worse than you and still tough it out and make it through.",1,2,0,1,0.5544373989105225,0.40920117497444153,0.3701082170009613,0.230539932847023,0.3753577470779419,0.19489572942256927,0.4529227316379547,0.5331076383590698,0.5341550707817078,0.5449296236038208,0.4390619099140167,0.4232363998889923,0.4888049364089966,0.47332656383514404,0.4500106871128082,0.27497661113739014,0.36568695306777954,0.367530882358551,0.5843209028244019,0.5112038254737854,0,0.4292369782924652,0.1952258199453354,0.5958012342453003,0.3779091536998749,0.5615478754043579,0.23003509640693665,0.25339218974113464,0.6416218280792236,0.18359652161598206,0.4109385013580322,0.5029117465019226,0.3392443060874939,0.6513513326644897,0.6626722812652588,0.2744346261024475,0.16834081709384918,0.5904138088226318,0.6337009072303772,0.6603754758834839,0.788070797920227
1648,can you have a manic episode if you arent bipolar???. can mania be associated with depression and random spurts of energy and emotion??,Yes. I've had mania episodes before but I'm not bipolar.,0,0,2,1,0.44702720642089844,0.15740205347537994,0.6464121341705322,0.4245936870574951,0.4746153652667999,0.3920760750770569,0.27558156847953796,0.6012505292892456,0.15609197318553925,0.4160352349281311,0.40456631779670715,0.33759990334510803,0.5228905081748962,0.533598780632019,0.31639745831489563,0.2941931188106537,0.43134504556655884,0.44546735286712646,0.6088362336158752,0.6886133551597595,0,0.5416065454483032,0.2716740369796753,0.43926000595092773,0.20001909136772156,0.4420279562473297,0.26595282554626465,0.645279586315155,0.5221839547157288,0.3097994029521942,0.5993871092796326,0.5467050671577454,0.5318796634674072,0.5394880771636963,0.4011114835739136,0.497689425945282,0.32500410079956055,0.35750284790992737,0.5275603532791138,0.6279069781303406,0.7171592116355896
1649,"All alone at Halloween.. Anyone else like this? Hopefully not, I want people to be alone. Everyone is out with their friends and social circles, having a lot of fun, while left to lie down and be reminded of the pain I feel everyday.",what I do 80% of every day and tonight is no different,0,0,0,1,0.5818208456039429,0.3383689820766449,0.45850512385368347,0.3274551033973694,0.4744902551174164,0.27344632148742676,0.43395715951919556,0.6534563899040222,0.38350149989128113,0.5354621410369873,0.4633828103542328,0.5311620235443115,0.4689018130302429,0.6009824275970459,0.44096842408180237,0.23543177545070648,0.3940083980560303,0.4185490906238556,0.6312068700790405,0.7192545533180237,0,0.707491397857666,0.45090728998184204,0.47072458267211914,0.13028143346309662,0.4965449273586273,0.17582985758781433,0.5490739941596985,0.5083956718444824,0.42260992527008057,0.6786907315254211,0.45212164521217346,0.6235972046852112,0.4174036979675293,0.4684325158596039,0.6411325931549072,0.2169828563928604,0.2323719710111618,0.34764590859413147,0.4820200204849243,0.5433003306388855
1650,"Can I even consider family as family anymore?. I tried hanging myself a 2 weeks back, and my parents just stood there and watched. I failed, because the hook I attached the rope onto in the ceiling detached and I fell. My parents laughed and went to sleep a few minutes later, while I stayed awake the entire night. Can I even consider them family anymore?",Is there anywhere else you can go? A shelter or a friend's house or move in with a sibling or something? :(,0,2,0,1,0.42692336440086365,0.33077874779701233,0.5737029314041138,0.3508504629135132,0.48170435428619385,0.2957425117492676,0.4495824873447418,0.643048882484436,0.28971388936042786,0.49931442737579346,0.5526814460754395,0.37849944829940796,0.5444523096084595,0.565319299697876,0.4357428252696991,0.19182313978672028,0.48363423347473145,0.5471547842025757,0.6365358829498291,0.6314910650253296,0,0.5039291381835938,0.1943814903497696,0.4485340118408203,0.3048206865787506,0.3405754268169403,0.2545565962791443,0.37136897444725037,0.49568238854408264,0.30613625049591064,0.37776851654052734,0.44970789551734924,0.3132120966911316,0.4921495318412781,0.5061753392219543,0.36711567640304565,0.15608511865139008,0.4158981144428253,0.3741290867328644,0.49160608649253845,0.42493972182273865
1651,Is anyone happy?. I just want someone to say that they are happy. That life is worth living. I'm having trouble seeing that as a real thing right now.,"*raises hand* Nope, I'm not happy. Sorry if I was supposed to say something different, but I try to tell the truth. Some of thes I visit make me feel less lonely, because I identify with the people who contribute content there. I often get depressed, and I'm hoping that lurking here at r/depression will help me find new ways to deal with it, by learning from the other people here. That's why I subscribed here today. A lot of people find part of their meaning for life in other people. Maybe that's why communities like this help, I don't know.",0,0,2,1,0.572457492351532,0.2475513368844986,0.4860266447067261,0.3284029960632324,0.47041311860084534,0.25970029830932617,0.5075622200965881,0.5854301452636719,0.31561529636383057,0.5279048681259155,0.5296919941902161,0.512122392654419,0.5633667707443237,0.5241532921791077,0.41589081287384033,0.24797514081001282,0.4051741361618042,0.509809672832489,0.6486194133758545,0.5837163329124451,0,0.44027385115623474,0.13247179985046387,0.6095808744430542,0.38551655411720276,0.5739607810974121,0.24050071835517883,0.4016096889972687,0.5530624389648438,0.13976775109767914,0.4142923355102539,0.496370792388916,0.29421594738960266,0.7014816403388977,0.5701413750648499,0.3509049117565155,0.1785895973443985,0.5016036033630371,0.6157920360565186,0.6769379377365112,0.8256399035453796
1652,"I'm so tired of it all. I try to accept the situation, and all I do is accept defeat.... :( Help. Nothing does. Love and relationships don't help. Nothing does. Help. :(",What happened?? Who hurted you?,0,2,0,1,0.4694826006889343,0.2871268093585968,0.41692787408828735,0.24763436615467072,0.40802744030952454,0.2990323305130005,0.3758682310581207,0.5890840291976929,0.24699078500270844,0.43108993768692017,0.4240945875644684,0.38011598587036133,0.532109260559082,0.5568312406539917,0.33815231919288635,0.17696039378643036,0.4282938241958618,0.4762135446071625,0.5855841636657715,0.5499364733695984,0,0.44276437163352966,0.06550788879394531,0.7771475315093994,0.465148001909256,0.5713154077529907,0.39459937810897827,0.23250149190425873,0.768871545791626,0.059492044150829315,0.4744367301464081,0.46942058205604553,0.43430763483047485,0.6916488409042358,0.813285231590271,0.30360814929008484,0.2733352780342102,0.6712359189987183,0.5612103343009949,0.6450775265693665,0.8171000480651855
1653,"Jack of no trades, Master of nothing. I am what the title says, a fucking wholesome loser...............","There are many, even easy, skills you can learn. You just need to find the ones that are fun to you! Some examples: Yoga \(good to relax I've heard\), Skateboarding \(some cool moves and tricks\), Origami \(I think it is fascinating\), collecting stuff \(idk if you are into it or if there is anything you want to collect\), magic tricks \(are always cool\), learning how to code/design video games \(something i definetly wanna do\), breakdance \(or any other dance you like\), climbing or just hiking \(watching some beautiful landscapes\), playing Video Games , planting some flowers \(ooor food?\) , strength training \(its healthy I guess, and finishing those exercises releases endorphins i think aaaand that is very good if you are depressed\) I hope that are enough and dont give up too easily! \(Btw, I dont really have hobbies myself tho\)",1,0,0,1,0.4247603416442871,0.235796719789505,0.5441552400588989,0.3253594934940338,0.45092087984085083,0.33095377683639526,0.36753353476524353,0.5465707182884216,0.2551964223384857,0.4513074457645416,0.37455254793167114,0.3554644286632538,0.6318660378456116,0.3066106140613556,0.4023890793323517,0.1657819151878357,0.48862123489379883,0.40238088369369507,0.44651442766189575,0.5444260239601135,0,0.496052622795105,0.30550020933151245,0.4419223964214325,0.27884212136268616,0.4034610092639923,0.10679888725280762,0.39546677470207214,0.5597368478775024,0.39945706725120544,0.4519704282283783,0.5811637043952942,0.3937278091907501,0.6000434160232544,0.6000775694847107,0.440559059381485,0.23195259273052216,0.44971343874931335,0.5400295257568359,0.6484387516975403,0.4419791102409363
1654,Can anyone remind me what happiness feels like?. Because I honestly cant remember.,"Jerk off or jill off. That moment of white empty bliss? That's happiness, a small time away from existence. It comes(hehe) in many forms but that's the easiest one.",0,0,0,1,0.6451536417007446,0.3615509867668152,0.5114603042602539,0.2861559987068176,0.5035396218299866,0.2874555289745331,0.487684041261673,0.5797836184501648,0.38426053524017334,0.5377548933029175,0.5118403434753418,0.4366210699081421,0.49879172444343567,0.5556656122207642,0.5582782030105591,0.2523622512817383,0.44518011808395386,0.5741620063781738,0.5962525606155396,0.5175645351409912,0,0.571190595626831,0.3226454257965088,0.5549744367599487,0.23435628414154053,0.3942895233631134,0.2559230923652649,0.4270929992198944,0.4696800112724304,0.4891323149204254,0.5435513257980347,0.5261886715888977,0.47368142008781433,0.4792441725730896,0.5846341848373413,0.41511020064353943,0.17553584277629852,0.3152042329311371,0.46242862939834595,0.666730523109436,0.477313369512558
1655,Can someone have a chat with me for a bit?. I feel so sad and lonely,I'm around if you need someone to chat with. I'm sorry you're feeling sad. Sometimes it's such a painful and unbearable feeling.,2,0,0,1,0.6099814176559448,0.4637189209461212,0.6171712279319763,0.327909380197525,0.5655397176742554,0.3334411382675171,0.508400022983551,0.5991770625114441,0.3524096608161926,0.48128676414489746,0.5619266033172607,0.527216374874115,0.5150399804115295,0.6551324129104614,0.5347459316253662,0.38991186022758484,0.41653862595558167,0.5912554264068604,0.6061492562294006,0.6111496686935425,0,0.5857344269752502,0.15941771864891052,0.5565430521965027,0.3053922951221466,0.559886634349823,0.29247426986694336,0.43361222743988037,0.5394883751869202,0.1186429038643837,0.5576399564743042,0.4795503318309784,0.4936748147010803,0.5628599524497986,0.5375641584396362,0.4648079574108124,0.28796976804733276,0.437067449092865,0.5387029647827148,0.6206940412521362,0.8296367526054382
1656,"What's the general age here/are there any parents here?. I'm 25, I'm hoping there's people around my age. I'm also a mother to a special needs child. If there are any parents here, how do you cope with the apathy? Thanks, I'm new to btw",Thirty-three but no kids. It's honestly a struggle being around my nieces and nephew when I'm not doing well so I give you credit.,0,0,2,1,0.5396251082420349,0.35985469818115234,0.4983561038970947,0.21637269854545593,0.3121679723262787,0.12489864975214005,0.5580742359161377,0.47400978207588196,0.5892041325569153,0.45324504375457764,0.5182085037231445,0.32935091853141785,0.47059866786003113,0.4266621768474579,0.41341346502304077,0.2566007971763611,0.11381549388170242,0.5314935445785522,0.5289971828460693,0.30143603682518005,0,0.5102263689041138,0.30491262674331665,0.44510823488235474,0.2283322513103485,0.3828152120113373,0.3120456635951996,0.46981146931648254,0.5989585518836975,0.5218544006347656,0.5074493885040283,0.5412774085998535,0.5180380344390869,0.5653327703475952,0.6127919554710388,0.47872939705848694,0.21588870882987976,0.3345479667186737,0.5256650447845459,0.6523780822753906,0.46918371319770813
1657,"Something that kept me going.. Depression has already fked my past, I won't let it do the same to my future.",I remember this one! Keep fighting!,1,0,0,1,0.4709496796131134,0.20261792838573456,0.47414129972457886,0.29425162076950073,0.6024031043052673,0.40475666522979736,0.4359314739704132,0.5272139310836792,0.17221853137016296,0.5228473544120789,0.44934436678886414,0.5064737200737,0.5543824434280396,0.41879621148109436,0.4170289933681488,0.271375834941864,0.5064190030097961,0.5618737936019897,0.6982743144035339,0.7889764904975891,0,0.5243406295776367,0.25013741850852966,0.41150203347206116,0.2004832625389099,0.407299280166626,0.3995327949523926,0.5788525938987732,0.49159738421440125,0.4111066162586212,0.6087079644203186,0.6225895285606384,0.5476066470146179,0.5956246852874756,0.5378403067588806,0.5132282376289368,0.3227596580982208,0.4303356409072876,0.33330854773521423,0.6196953058242798,0.45461371541023254
1658,Help me please. I hate myself so fucking much and I can't stop hating myself.i hope I die. I don't want to kms i just want something or someone to kill me. I want to be happy,What makes you happy now? Or at least what distracts you from how much you hate yourself? (Sometimes that's as close to happiness as I can get),0,2,0,1,0.608801007270813,0.44637569785118103,0.4172869026660919,0.28607869148254395,0.43554845452308655,0.2527686357498169,0.5519161820411682,0.5297054052352905,0.5477966070175171,0.4985330402851105,0.5064713358879089,0.443803995847702,0.4991041421890259,0.6351361274719238,0.5288683772087097,0.3539286255836487,0.3283798098564148,0.48795104026794434,0.6003644466400146,0.4099346101284027,0,0.5432270169258118,0.2182176113128662,0.5777983665466309,0.2920090854167938,0.4202530086040497,0.2811233699321747,0.41441574692726135,0.541877269744873,0.38872194290161133,0.5722376704216003,0.42229896783828735,0.42196956276893616,0.47187691926956177,0.6017541289329529,0.44264498353004456,0.18327322602272034,0.3528057932853699,0.49701762199401855,0.6081507802009583,0.5120438933372498
1659,"Cyclothymia. I have just been diagnosed with cyclothymia and am terrified because changing my meds. My meds been working the greatest, but so scared to switch them up. Does anyone else have experience with cyclothymia? just now for the first time in my life recognizing the symptoms I have.","I was diagnosed with it when I was 15, and I am 22 now. For my antidepressant, I tried lexapro ( which i stopped taking; because, it made my dick stop working), and wellbutrin.. which was alright. My antipsychotic was risperidone.. which I honestly am still dealing with a side affect of it till this day. I'll be honest, I took those combination of drugs for like 2.5 years, and just stopped. I learned how to deal with the symptoms a lot better than I did from years prior.. looking back.. thst could've gone poorly. I'd recommend being open in discussion with your psychiatrist about the effects these drugs are having on your body and your mood. There are quite a few drug combinations for this type of diagnosis, and it would be wise to work dilligently with your psychiatrist until you find the combination for you. Don't be afraid of them changing your meds. They aren't work anyway, so you may as well be open to working with professionals to find something that works for you and your body. I'd also recommend to try being aware as possible if the symptoms, the triggers for those symptoms, and look to grow from them even while on these medications. Keep a close eye out for unwanted side effects. A lot of the medicines they may try to prescribe would require regular schedules blood work. I'll be honest, I did the irresponsible thing and ended up just not taking them. I got tired of taking medicine at that point; because, I had been taking it all my life. Whether it was for childhood epilepsy, ADHD, depression, and the last diagnosis cyclothymia. Was hospitalized twice before I got the cyclothymia diagnosis, and it was pretty bad at one point, and looking back.. I'm really lucky I didn't mess myself up by just stopping cold turkey. Work with your psychiatrist and maybe even work with a therapist if you can. Do all you can do to find the proper treatment, and YOU WILL BE OKAY. You are not",1,0,2,1,0.43560200929641724,0.3485727310180664,0.44251444935798645,0.13107365369796753,0.3847592771053314,0.3975679278373718,0.5011926293373108,0.4724437892436981,0.4474172592163086,0.5388567447662354,0.5255786180496216,0.4650718867778778,0.45566946268081665,0.552364706993103,0.3683817684650421,0.37220579385757446,0.29272857308387756,0.568607747554779,0.6652560830116272,0.5704911947250366,0,0.41495874524116516,0.19481007754802704,0.47341814637184143,0.3709571957588196,0.5149976015090942,0.2986825108528137,0.34995609521865845,0.5467499494552612,0.2801423966884613,0.3011573851108551,0.5082505941390991,0.2868996262550354,0.6254023313522339,0.5215939283370972,0.2142774909734726,-0.0035876743495464325,0.5493916273117065,0.6257363557815552,0.6885517835617065,0.5004557371139526
1660,"There are more two step authenticator messages in my phone logs than actual people. Well, there are no actual people there outside of my family members.","Yes. Another thing I can relate to. Had a small conversation with one close friend a few hours ago and having to watch my chat history in Whatsapp made me almost tear up. Aside from said friend, there are no real chats from the last days. The rest are from weeks ago, talking with people from college about stuff university-wise. That pretty much makes me hate looking at my phone. Or even more ...",0,0,2,1,0.535230278968811,0.25218579173088074,0.48852041363716125,0.33097419142723083,0.4372433125972748,0.2602383494377136,0.37434014678001404,0.5899694561958313,0.23954974114894867,0.48097655177116394,0.5313089489936829,0.47019124031066895,0.5238603949546814,0.5968677997589111,0.42858919501304626,0.19703394174575806,0.4671211242675781,0.454031378030777,0.5867908000946045,0.6672264337539673,0,0.5315631031990051,0.22266750037670135,0.415866881608963,0.2565523386001587,0.5120192170143127,0.21337328851222992,0.44958046078681946,0.5712407827377319,0.24313093721866608,0.4634387493133545,0.5519751310348511,0.373190313577652,0.4524410367012024,0.583073616027832,0.4309689998626709,0.3494237959384918,0.3523803651332855,0.3976494073867798,0.5425739288330078,0.6429665088653564
